,vehicle,No added edges
13525,471IH,69
13526,471IH,43
13527,471IH,18
13528,471IH,72
13529,471IH,27
13530,471IH,79
13531,471IH,35
13532,471IH,48
13533,471IH,27
13534,471IH,101
13535,471IH,40
13536,471IH,86
13537,471IH,24
13538,471IH,88
13539,471IH,40
13540,471IH,78
13541,471IH,68
13542,580IZ,59
13543,580IZ,34
13544,580IZ,35
13545,580IZ,63
13546,580IZ,55
13547,580IZ,56
13548,580IZ,58
13549,580IZ,77
13550,580IZ,54
13551,580IZ,19
13552,580IZ,3
13553,580IZ,40
13554,580IZ,18
13555,580IZ,55
13556,580IZ,61
13557,580IZ,45
13558,580IZ,48
13559,580IZ,56
13560,580IZ,80
13561,580IZ,90
13562,580IZ,87
13563,580IZ,12
13564,580IZ,53
13565,580IZ,39
13566,580IZ,51
13567,580IZ,2
13568,580IZ,95
13569,580IZ,110
13570,580IZ,13
13571,580IZ,9
13572,580IZ,105
13573,580IZ,41
13574,580IZ,97
13575,580IZ,30
13576,580IZ,76
13577,580IZ,22
13578,580IZ,43
13579,580IZ,14
13580,580IZ,50
13581,580IZ,102
13582,580IZ,5
13583,580IZ,51
13584,580IZ,19
13585,580IZ,36
13586,580IZ,104
13587,580IZ,34
13588,580IZ,51
13589,580IZ,37
13590,580IZ,24
13591,580IZ,38
13592,580IZ,79
13593,580IZ,51
13594,580IZ,3
13595,580IZ,8
13596,580IZ,12
13597,580IZ,74
13598,580IZ,28
13599,580IZ,123
13600,580IZ,1
13601,580IZ,93
13602,580IZ,53
13603,580IZ,18
13604,580IZ,99
13605,580IZ,33
13606,580IZ,43
13607,580IZ,47
13608,580IZ,39
13609,580IZ,53
13610,580IZ,4
13611,580IZ,51
13612,580IZ,54
13613,580IZ,35
13614,580IZ,48
13615,580IZ,46
13616,580IZ,44
13617,580IZ,36
13618,580IZ,33
13619,580IZ,116
13620,580IZ,99
13621,580IZ,50
13622,580IZ,38
13623,580IZ,54
13624,580IZ,58
13625,580IZ,60
13626,580IZ,19
13627,580IZ,52
13628,580IZ,114
13629,580IZ,5
13630,580IZ,18
13631,580IZ,34
13632,580IZ,64
13633,580IZ,35
13634,580IZ,34
13635,580IZ,19
13636,580IZ,10
13637,580IZ,142
13638,580IZ,53
13639,580IZ,47
13640,580IZ,54
13641,580IZ,49
13642,580IZ,50
13643,580IZ,108
13644,580IZ,38
13645,580IZ,5
13646,580IZ,96
13647,580IZ,17
13648,580IZ,2
13649,580IZ,74
13650,580IZ,20
13651,580IZ,6
13652,580IZ,53
13653,580IZ,104
13654,580IZ,94
13655,580IZ,25
13656,580IZ,43
13657,580IZ,50
13658,580IZ,14
13659,580IZ,37
13660,580IZ,9
13661,580IZ,18
13662,580IZ,3
13663,580IZ,4
13664,580IZ,37
13665,580IZ,105
13666,580IZ,94
13667,580IZ,36
13668,580IZ,74
13669,580IZ,86
13670,580IZ,61
13671,580IZ,3
13672,580IZ,103
13673,580IZ,10
13674,580IZ,25
13675,580IZ,55
13676,580IZ,48
13677,580IZ,49
13678,580IZ,10
13679,580IZ,19
13680,580IZ,18
13681,580IZ,5
13682,580IZ,4
13683,580IZ,21
13684,580IZ,61
13685,580IZ,121
13686,580IZ,172
13687,580IZ,46
13688,580IZ,40
13689,580IZ,6
13690,580IZ,8
13691,580IZ,19
13692,580IZ,95
13693,580IZ,20
13694,580IZ,29
13695,580IZ,33
13696,580IZ,38
13697,580IZ,27
13698,580IZ,92
13699,580IZ,2
13700,580IZ,37
13701,580IZ,36
13702,580IZ,19
13703,580IZ,80
13704,580IZ,60
13705,580IZ,50
13706,580IZ,27
13707,580IZ,15
13708,580IZ,34
13709,580IZ,126
13710,580IZ,57
13711,580IZ,4
13712,580IZ,6
13713,580IZ,98
13714,580IZ,71
13715,580IZ,161
13716,580IZ,34
13717,580IZ,264
13718,580IZ,3
13719,580IZ,99
13720,580IZ,49
13721,580IZ,4
13722,580IZ,19
13723,580IZ,73
13724,580IZ,53
13725,580IZ,54
13726,580IZ,34
13727,580IZ,71
13728,580IZ,26
13729,580IZ,57
13730,580IZ,39
13731,580IZ,69
13732,580IZ,97
13733,580IZ,37
13734,580IZ,40
13735,580IZ,32
13736,580IZ,46
13737,580IZ,7
13738,580IZ,6
13739,580IZ,27
13740,580IZ,43
13741,580IZ,42
13742,580IZ,41
13743,580IZ,43
13744,580IZ,23
13745,580IZ,165
13746,580IZ,95
13747,580IZ,77
13748,580IZ,36
13749,580IZ,123
13750,580IZ,4
13751,580IZ,40
13752,580IZ,37
13753,580IZ,29
13754,580IZ,62
13755,580IZ,6
13756,580IZ,174
13757,580IZ,20
13758,580IZ,8
13759,580IZ,40
13760,580IZ,39
13761,580IZ,51
13762,580IZ,36
13763,580IZ,16
13764,580IZ,98
13765,580IZ,34
13766,580IZ,18
13767,580IZ,70
13768,580IZ,44
13769,580IZ,1
13770,580IZ,27
13771,580IZ,27
13772,580IZ,44
13773,580IZ,54
13774,580IZ,58
13775,580IZ,82
13776,580IZ,107
13777,580IZ,119
13778,580IZ,24
13779,580IZ,54
13780,580IZ,40
13781,580IZ,38
13782,580IZ,43
13783,580IZ,52
13784,580IZ,2
13785,580IZ,40
13786,580IZ,77
13787,580IZ,54
13788,580IZ,75
13789,580IZ,81
13790,580IZ,90
13791,580IZ,23
13792,580IZ,18
13793,580IZ,33
13794,580IZ,54
13795,580IZ,75
13796,580IZ,42
13797,580IZ,189
13798,580IZ,48
13799,580IZ,4
13800,580IZ,40
13801,580IZ,39
13802,580IZ,41
13803,580IZ,35
13804,580IZ,46
13805,580IZ,40
13806,580IZ,50
13807,580IZ,76
13808,580IZ,8
13809,580IZ,43
13810,580IZ,36
13811,580IZ,12
13812,580IZ,34
13813,580IZ,6
13814,580IZ,13
13815,580IZ,5
13816,580IZ,25
13817,580IZ,48
13818,580IZ,43
13819,580IZ,17
13820,580IZ,4
13821,580IZ,45
13822,580IZ,8
13823,580IZ,41
13824,580IZ,102
13825,580IZ,32
13826,580IZ,32
13827,580IZ,4
13828,580IZ,13
13829,580IZ,45
13830,580IZ,59
13831,580IZ,38
13832,580IZ,14
13833,580IZ,39
13834,580IZ,42
13835,580IZ,49
13836,580IZ,105
13837,580IZ,52
13838,580IZ,34
13839,580IZ,2
13840,580IZ,27
13841,580IZ,102
13842,580IZ,35
13843,580IZ,162
13844,580IZ,54
13845,580IZ,35
13846,580IZ,37
13847,580IZ,15
13848,580IZ,62
13849,580IZ,35
13850,580IZ,44
13851,580IZ,59
13852,580IZ,20
13853,580IZ,33
13854,580IZ,36
13855,580IZ,71
13856,580IZ,11
13857,580IZ,93
13858,580IZ,49
13859,580IZ,36
13860,580IZ,34
13861,580IZ,58
13862,580IZ,11
13863,580IZ,51
13864,580IZ,59
13865,580IZ,34
13866,580IZ,50
13867,580IZ,27
13868,580IZ,115
13869,580IZ,33
13870,580IZ,53
13871,580IZ,31
13872,580IZ,26
13873,580IZ,39
13874,580IZ,43
13875,580IZ,4
13876,580IZ,4
13877,580IZ,4
13878,580IZ,48
13879,580IZ,3
13880,580IZ,4
13881,580IZ,62
13882,580IZ,43
13883,580IZ,56
13884,580IZ,35
13885,580IZ,31
13886,580IZ,46
13887,580IZ,13
13888,580IZ,76
13889,580IZ,44
13890,580IZ,36
13891,580IZ,10
13892,580IZ,127
13893,580IZ,35
13894,580IZ,33
13895,580IZ,12
13896,580IZ,73
13897,580IZ,3
13898,580IZ,18
13899,580IZ,123
13900,580IZ,97
13901,580IZ,55
13902,580IZ,30
13903,580IZ,32
13904,580IZ,120
13905,580IZ,17
13906,580IZ,102
13907,580IZ,44
13908,580IZ,89
13909,580IZ,34
13910,580IZ,36
13911,580IZ,44
13912,580IZ,26
13913,580IZ,2
13914,580IZ,22
13915,580IZ,78
13916,580IZ,52
13917,580IZ,28
13918,580IZ,34
13919,580IZ,40
13920,580IZ,38
13921,580IZ,43
13922,580IZ,107
13923,580IZ,39
13924,580IZ,16
13925,580IZ,36
13926,580IZ,63
13927,580IZ,53
13928,580IZ,7
13929,580IZ,110
13930,580IZ,48
13931,580IZ,55
13932,580IZ,5
13933,580IZ,36
13934,580IZ,44
13935,580IZ,32
13936,580IZ,100
13937,580IZ,47
13938,580IZ,39
13939,580IZ,99
13940,580IZ,65
13941,580IZ,42
13942,580IZ,30
13943,580IZ,12
13944,580IZ,34
13945,580IZ,49
13946,580IZ,52
13947,580IZ,5
13948,580IZ,34
13949,580IZ,42
13950,580IZ,54
13951,580IZ,188
13952,580IZ,24
13953,580IZ,77
13954,580IZ,6
13955,580IZ,42
13956,580IZ,44
13957,580IZ,28
13958,580IZ,68
13959,580IZ,31
13960,580IZ,14
13961,580IZ,85
13962,580IZ,39
13963,580IZ,42
13964,580IZ,58
13965,580IZ,83
13966,580IZ,58
13967,580IZ,55
13968,580IZ,35
13969,580IZ,46
13970,580IZ,37
13971,580IZ,38
13972,580IZ,31
13973,580IZ,4
13974,580IZ,2
13975,580IZ,0
13976,580IZ,31
13977,580IZ,54
13978,580IZ,54
13979,580IZ,51
13980,580IZ,40
13981,580IZ,58
13982,580IZ,49
13983,580IZ,43
13984,580IZ,35
13985,580IZ,73
13986,580IZ,30
13987,580IZ,54
13988,580IZ,5
13989,580IZ,34
13990,580IZ,354
13991,580IZ,5
13992,580IZ,10
13993,580IZ,47
13994,580IZ,116
13995,580IZ,12
13996,580IZ,51
13997,580IZ,34
13998,580IZ,12
13999,580IZ,36
14000,580IZ,42
14001,580IZ,56
14002,580IZ,32
14003,580IZ,23
14004,580IZ,33
14005,580IZ,32
14006,580IZ,16
14007,580IZ,17
14008,580IZ,81
14009,580IZ,35
14010,580IZ,58
14011,580IZ,13
14012,580IZ,42
14013,580IZ,37
14014,580IZ,49
14015,580IZ,34
14016,580IZ,37
14017,580IZ,5
14018,580IZ,23
14019,580IZ,1
14020,580IZ,1
14021,580IZ,47
14022,580IZ,95
14023,580IZ,76
14024,580IZ,32
14025,580IZ,31
14026,580IZ,90
14027,580IZ,37
14028,580IZ,20
14029,580IZ,29
14030,580IZ,41
14031,580IZ,84
14032,580IZ,50
14033,580IZ,8
14034,580IZ,42
14035,580IZ,153
14036,580IZ,55
14037,580IZ,41
14038,580IZ,2
14039,580IZ,53
14040,580IZ,37
14041,580IZ,161
14042,580IZ,53
14043,580IZ,21
14044,580IZ,61
14045,580IZ,100
14046,580IZ,41
14047,580IZ,37
14048,580IZ,36
14049,580IZ,67
14050,580IZ,59
14051,580IZ,48
14052,580IZ,33
14053,580IZ,35
14054,580IZ,16
14055,580IZ,19
14056,580IZ,96
14057,580IZ,70
14058,580IZ,34
14059,580IZ,83
14060,580IZ,32
14061,580IZ,39
14062,580IZ,32
14063,580IZ,44
14064,580IZ,118
14065,580IZ,111
14066,580IZ,29
14067,580IZ,78
14068,580IZ,8
14069,580IZ,42
14070,580IZ,57
14071,580IZ,7
14072,580IZ,21
14073,580IZ,30
14074,580IZ,14
14075,580IZ,14
14076,580IZ,65
14077,580IZ,38
14078,580IZ,96
14079,580IZ,29
14080,580IZ,30
14081,580IZ,106
14082,580IZ,69
14083,580IZ,50
14084,580IZ,54
14085,580IZ,73
14086,580IZ,191
14087,580IZ,38
14088,580IZ,42
14089,580IZ,2
14090,580IZ,79
14091,580IZ,223
14092,580IZ,9
14093,580IZ,50
14094,580IZ,33
14095,580IZ,104
14096,580IZ,34
14097,580IZ,13
14098,580IZ,89
14099,580IZ,27
14100,580IZ,38
14101,580IZ,22
14102,580IZ,76
14103,580IZ,81
14104,580IZ,93
14105,580IZ,51
14106,580IZ,47
14107,580IZ,55
14108,580IZ,47
14109,580IZ,97
14110,580IZ,40
14111,580IZ,3
14112,580IZ,88
14113,580IZ,47
14114,580IZ,32
14115,580IZ,35
14116,580IZ,13
14117,580IZ,57
14118,580IZ,54
14119,580IZ,47
14120,580IZ,34
14121,580IZ,24
14122,580IZ,19
14123,580IZ,57
14124,580IZ,50
14125,580IZ,53
14126,580IZ,7
14127,580IZ,78
14128,580IZ,168
14129,580IZ,8
14130,580IZ,49
14131,580IZ,16
14132,580IZ,94
14133,580IZ,42
14134,580IZ,37
14135,580IZ,102
14136,580IZ,108
14137,580IZ,4
14138,580IZ,105
14139,580IZ,19
14140,580IZ,41
14141,580IZ,13
14142,580IZ,60
14143,580IZ,61
14144,580IZ,9
14145,580IZ,43
14146,580IZ,36
14147,580IZ,28
14148,580IZ,89
14149,580IZ,167
14150,580IZ,45
14151,580IZ,16
14152,580IZ,88
14153,580IZ,27
14154,580IZ,28
14155,580IZ,28
14156,580IZ,34
14157,580IZ,32
14158,580IZ,44
14159,580IZ,38
14160,580IZ,34
14161,580IZ,3
14162,580IZ,29
14163,580IZ,54
14164,580IZ,34
14165,580IZ,54
14166,580IZ,18
14167,580IZ,34
14168,580IZ,38
14169,580IZ,14
14170,580IZ,35
14171,580IZ,35
14172,580IZ,41
14173,580IZ,69
14174,580IZ,32
14175,580IZ,54
14176,580IZ,32
14177,580IZ,34
14178,580IZ,39
14179,580IZ,70
14180,580IZ,34
14181,580IZ,37
14182,580IZ,61
14183,580IZ,3
14184,580IZ,72
14185,580IZ,99
14186,580IZ,44
14187,580IZ,22
14188,580IZ,1
14189,580IZ,17
14190,580IZ,50
14191,580IZ,87
14192,580IZ,35
14193,580IZ,40
14194,580IZ,36
14195,580IZ,52
14196,580IZ,43
14197,580IZ,55
14198,580IZ,84
14199,580IZ,38
14200,580IZ,96
14201,580IZ,113
14202,580IZ,49
14203,580IZ,48
14204,580IZ,116
14205,580IZ,40
14206,580IZ,93
14207,580IZ,16
14208,580IZ,45
14209,580IZ,37
14210,580IZ,46
14211,580IZ,21
14212,580IZ,48
14213,580IZ,43
14214,580IZ,24
14215,580IZ,94
14216,580IZ,112
14217,580IZ,39
14218,580IZ,39
14219,580IZ,117
14220,580IZ,61
14221,580IZ,27
14222,580IZ,35
14223,580IZ,38
14224,580IZ,34
14225,580IZ,60
14226,580IZ,3
14227,580IZ,56
14228,580IZ,49
14229,580IZ,41
14230,580IZ,65
14231,580IZ,95
14232,580IZ,6
14233,580IZ,36
14234,580IZ,5
14235,580IZ,35
14236,580IZ,13
14237,580IZ,5
14238,580IZ,33
14239,580IZ,47
14240,580IZ,52
14241,580IZ,82
14242,580IZ,93
14243,580IZ,47
14244,580IZ,75
14245,580IZ,40
14246,580IZ,15
14247,580IZ,38
14248,580IZ,13
14249,580IZ,51
14250,580IZ,7
14251,580IZ,41
14252,580IZ,106
14253,580IZ,25
14254,580IZ,45
14255,580IZ,50
14256,580IZ,55
14257,580IZ,52
14258,580IZ,53
14259,580IZ,12
14260,580IZ,100
14261,580IZ,30
14262,580IZ,97
14263,580IZ,43
14264,580IZ,13
14265,580IZ,40
14266,580IZ,9
14267,580IZ,85
14268,580IZ,52
14269,580IZ,94
14270,580IZ,23
14271,580IZ,54
14272,580IZ,12
14273,580IZ,43
14274,580IZ,38
14275,580IZ,0
14276,580IZ,4
14277,580IZ,64
14278,580IZ,42
14279,580IZ,39
14280,580IZ,72
14281,580IZ,37
14282,580IZ,47
14283,580IZ,20
14284,580IZ,79
14285,580IZ,37
14286,580IZ,34
14287,580IZ,12
14288,580IZ,32
14289,580IZ,27
14290,580IZ,72
14291,580IZ,72
14292,580IZ,66
14293,580IZ,56
14294,580IZ,16
14295,580IZ,71
14296,580IZ,41
14297,580IZ,40
14298,580IZ,50
14299,580IZ,39
14300,580IZ,54
14301,580IZ,111
14302,580IZ,55
14303,580IZ,34
14304,580IZ,71
14305,580IZ,30
14306,580IZ,49
14307,580IZ,169
14308,580IZ,168
14309,580IZ,47
14310,580IZ,60
14311,580IZ,62
14312,580IZ,16
14313,580IZ,119
14314,580IZ,23
14315,580IZ,56
14316,580IZ,118
14317,580IZ,31
14318,580IZ,34
14319,580IZ,14
14320,580IZ,37
14321,580IZ,47
14322,580IZ,17
14323,580IZ,35
14324,580IZ,102
14325,580IZ,1
14326,580IZ,71
14327,580IZ,29
14328,580IZ,51
14329,580IZ,29
14330,580IZ,4
14331,580IZ,74
14332,580IZ,35
14333,580IZ,82
14334,580IZ,76
14335,580IZ,50
14336,580IZ,7
14337,580IZ,9
14338,580IZ,4
14339,580IZ,36
14340,580IZ,112
14341,580IZ,90
14342,580IZ,34
14343,580IZ,17
14344,580IZ,4
14345,580IZ,34
14346,580IZ,4
14347,580IZ,11
14348,580IZ,53
14349,580IZ,53
14350,580IZ,30
14351,580IZ,23
14352,580IZ,36
14353,580IZ,53
14354,580IZ,22
14355,580IZ,36
14356,580IZ,8
14357,580IZ,4
14358,580IZ,9
14359,580IZ,77
14360,580IZ,78
14361,580IZ,49
14362,580IZ,39
14363,580IZ,4
14364,580IZ,111
14365,580IZ,42
14366,580IZ,37
14367,580IZ,101
14368,580IZ,58
14369,580IZ,34
14370,580IZ,47
14371,580IZ,6
14372,580IZ,52
14373,580IZ,33
14374,580IZ,99
14375,580IZ,41
14376,580IZ,61
14377,580IZ,81
14378,580IZ,55
14379,580IZ,74
14380,580IZ,4
14381,580IZ,100
14382,580IZ,60
14383,580IZ,24
14384,580IZ,79
14385,580IZ,106
14386,580IZ,3
14387,580IZ,51
14388,580IZ,1
14389,580IZ,35
14390,580IZ,82
14391,580IZ,37
14392,580IZ,61
14393,580IZ,46
14394,580IZ,20
14395,580IZ,34
14396,580IZ,81
14397,580IZ,67
14398,580IZ,91
14399,580IZ,141
14400,580IZ,56
14401,580IZ,40
14402,580IZ,20
14403,580IZ,6
14404,580IZ,72
14405,580IZ,44
14406,580IZ,40
14407,580IZ,15
14408,580IZ,54
14409,580IZ,43
14410,580IZ,13
14411,580IZ,80
14412,580IZ,9
14413,580IZ,62
14414,580IZ,2
14415,580IZ,46
14416,580IZ,99
14417,580IZ,27
14418,580IZ,54
14419,580IZ,13
14420,580IZ,40
14421,580IZ,18
14422,580IZ,94
14423,580IZ,21
14424,580IZ,0
14425,580IZ,50
14426,580IZ,45
14427,580IZ,17
14428,580IZ,41
14429,580IZ,38
14430,580IZ,32
14431,580IZ,63
14432,580IZ,129
14433,580IZ,5
14434,580IZ,63
14435,580IZ,48
14436,580IZ,14
14437,580IZ,37
14438,580IZ,45
14439,580IZ,43
14440,580IZ,5
14441,580IZ,104
14442,580IZ,40
14443,580IZ,55
14444,580IZ,95
14445,580IZ,25
14446,580IZ,4
14447,580IZ,42
14448,580IZ,81
14449,580IZ,64
14450,580IZ,41
14451,580IZ,14
14452,580IZ,13
14453,580IZ,93
14454,580IZ,123
14455,580IZ,32
14456,580IZ,82
14457,580IZ,23
14458,580IZ,40
14459,580IZ,41
14460,580IZ,16
14461,580IZ,94
14462,580IZ,37
14463,580IZ,157
14464,580IZ,74
14465,580IZ,60
14466,580IZ,36
14467,580IZ,52
14468,580IZ,12
14469,580IZ,36
14470,580IZ,9
14471,580IZ,22
14472,580IZ,1
14473,580IZ,4
14474,580IZ,11
14475,580IZ,56
14476,580IZ,79
14477,580IZ,21
14478,580IZ,40
14479,580IZ,22
14480,580IZ,50
14481,580IZ,40
14482,580IZ,42
14483,580IZ,34
14484,580IZ,27
14485,580IZ,2
14486,580IZ,47
14487,580IZ,29
14488,580IZ,31
14489,580IZ,51
14490,580IZ,53
14491,580IZ,41
14492,580IZ,5
14493,580IZ,58
14494,580IZ,65
14495,580IZ,52
14496,580IZ,32
14497,580IZ,17
14498,580IZ,55
14499,580IZ,163
14500,580IZ,58
14501,580IZ,47
14502,580IZ,62
14503,580IZ,86
14504,580IZ,63
14505,580IZ,30
14506,580IZ,36
14507,580IZ,34
14508,580IZ,75
14509,580IZ,48
14510,580IZ,30
14511,580IZ,20
14512,580IZ,59
14513,580IZ,90
14514,580IZ,12
14515,580IZ,35
14516,580IZ,116
14517,580IZ,47
14518,580IZ,35
14519,580IZ,75
14520,580IZ,41
14521,580IZ,68
14522,580IZ,52
14523,580IZ,8
14524,580IZ,35
14525,580IZ,4
14526,580IZ,57
14527,580IZ,68
14528,580IZ,20
14529,580IZ,119
14530,580IZ,39
14531,580IZ,49
14532,580IZ,14
14533,580IZ,63
14534,580IZ,40
14535,580IZ,30
14536,580IZ,123
14537,580IZ,29
14538,580IZ,80
14539,580IZ,56
14540,580IZ,52
14541,580IZ,37
14542,580IZ,36
14543,580IZ,39
14544,580IZ,34
14545,580IZ,34
14546,580IZ,59
14547,580IZ,2
14548,580IZ,84
14549,580IZ,23
14550,580IZ,45
14551,580IZ,121
14552,580IZ,51
14553,580IZ,59
14554,580IZ,18
14555,580IZ,98
14556,580IZ,46
14557,580IZ,95
14558,580IZ,32
14559,580IZ,20
14560,580IZ,39
14561,580IZ,43
14562,580IZ,3
14563,580IZ,78
14564,580IZ,25
14565,580IZ,23
14566,580IZ,13
14567,580IZ,35
14568,580IZ,75
14569,580IZ,34
14570,580IZ,53
14571,580IZ,43
14572,580IZ,28
14573,580IZ,59
14574,580IZ,54
14575,580IZ,24
14576,580IZ,48
14577,580IZ,119
14578,580IZ,28
14579,580IZ,38
14580,580IZ,63
14581,580IZ,72
14582,580IZ,37
14583,580IZ,60
14584,580IZ,56
14585,580IZ,52
14586,580IZ,41
14587,580IZ,38
14588,580IZ,40
14589,580IZ,25
14590,580IZ,40
14591,580IZ,13
14592,580IZ,35
14593,580IZ,51
14594,580IZ,33
14595,580IZ,54
14596,580IZ,25
14597,580IZ,112
14598,580IZ,10
14599,580IZ,72
14600,580IZ,13
14601,580IZ,42
14602,580IZ,53
14603,580IZ,61
14604,580IZ,17
14605,580IZ,53
14606,580IZ,6
14607,580IZ,45
14608,580IZ,56
14609,580IZ,12
14610,580IZ,37
14611,580IZ,14
14612,580IZ,6
14613,580IZ,51
14614,580IZ,90
14615,580IZ,52
14616,580IZ,74
14617,580IZ,47
14618,580IZ,44
14619,580IZ,29
14620,580IZ,50
14621,580IZ,37
14622,580IZ,12
14623,580IZ,33
14624,580IZ,38
14625,580IZ,6
14626,580IZ,14
14627,580IZ,25
14628,580IZ,80
14629,580IZ,82
14630,580IZ,13
14631,580IZ,12
14632,580IZ,84
14633,580IZ,39
14634,580IZ,34
14635,580IZ,112
14636,580IZ,51
14637,580IZ,37
14638,580IZ,14
14639,580IZ,28
14640,580IZ,40
14641,580IZ,44
14642,580IZ,42
14643,580IZ,29
14644,580IZ,73
14645,580IZ,58
14646,580IZ,107
14647,580IZ,59
14648,580IZ,35
14649,580IZ,8
14650,580IZ,40
14651,580IZ,89
14652,580IZ,26
14653,580IZ,31
14654,580IZ,19
14655,580IZ,73
14656,580IZ,57
14657,580IZ,46
14658,580IZ,58
14659,580IZ,52
14660,580IZ,42
14661,580IZ,12
14662,580IZ,53
14663,580IZ,51
14664,580IZ,109
14665,580IZ,9
14666,580IZ,34
14667,580IZ,161
14668,580IZ,35
14669,580IZ,46
14670,580IZ,2
14671,580IZ,9
14672,580IZ,55
14673,580IZ,29
14674,580IZ,94
14675,580IZ,42
14676,580IZ,38
14677,580IZ,42
14678,580IZ,13
14679,580IZ,38
14680,580IZ,53
14681,580IZ,55
14682,580IZ,41
14683,580IZ,96
14684,580IZ,48
14685,580IZ,61
14686,580IZ,86
14687,580IZ,46
14688,580IZ,50
14689,580IZ,29
14690,580IZ,46
14691,580IZ,48
14692,580IZ,36
14693,580IZ,94
14694,580IZ,6
14695,580IZ,106
14696,580IZ,52
14697,580IZ,75
14698,580IZ,51
14699,580IZ,36
14700,580IZ,13
14701,580IZ,43
14702,580IZ,53
14703,580IZ,18
14704,580IZ,29
14705,580IZ,63
14706,580IZ,139
14707,580IZ,79
14708,580IZ,33
14709,580IZ,63
14710,580IZ,40
14711,580IZ,28
14712,580IZ,55
14713,624KK,97
14714,624KK,26
14715,624KK,34
14716,624KK,25
14717,624KK,106
14718,624KK,33
14719,624KK,120
14720,624KK,109
14721,624KK,93
14722,624KK,130
14723,624KK,49
14724,624KK,120
14725,624KK,20
14726,624KK,3
14727,624KK,30
14728,624KK,22
14729,624KK,28
14730,624KK,142
14731,624KK,8
14732,624KK,16
14733,624KK,115
14734,624KK,118
14735,624KK,111
14736,624KK,28
14737,624KK,18
14738,624KK,101
14739,624KK,133
14740,624KK,110
14741,624KK,45
14742,624KK,148
14743,624KK,25
14744,624KK,73
14745,624KK,110
14746,624KK,14
14747,624KK,133
14748,624KK,23
14749,624KK,99
14750,624KK,112
14751,624KK,15
14752,624KK,4
14753,624KK,43
14754,624KK,40
14755,624KK,42
14756,624KK,22
14757,624KK,31
14758,624KK,93
14759,624KK,10
14760,624KK,26
14761,624KK,155
14762,624KK,22
14763,624KK,17
14764,624KK,58
14765,624KK,11
14766,624KK,6
14767,624KK,117
14768,624KK,0
14769,624KK,87
14770,624KK,26
14771,624KK,147
14772,624KK,63
14773,624KK,23
14774,624KK,30
14775,624KK,81
14776,624KK,35
14777,624KK,44
14778,624KK,21
14779,624KK,28
14780,624KK,106
14781,624KK,42
14782,624KK,24
14783,624KK,122
14784,624KK,104
14785,624KK,22
14786,624KK,88
14787,624KK,116
14788,624KK,40
14789,624KK,32
14790,624KK,25
14791,624KK,16
14792,624KK,103
14793,624KK,101
14794,624KK,36
14795,624KK,25
14796,624KK,293
14797,624KK,113
14798,624KK,45
14799,624KK,36
14800,624KK,106
14801,624KK,198
14802,624KK,28
14803,624KK,112
14804,624KK,110
14805,624KK,112
14806,624KK,14
14807,624KK,29
14808,624KK,113
14809,624KK,112
14810,624KK,110
14811,624KK,114
14812,624KK,115
14813,624KK,105
14814,624KK,37
14815,624KK,123
14816,624KK,271
14817,624KK,18
14818,624KK,112
14819,624KK,109
14820,624KK,67
14821,624KK,10
14822,624KK,274
14823,624KK,14
14824,624KK,87
14825,624KK,107
14826,624KK,34
14827,624KK,90
14828,624KK,82
14829,624KK,46
14830,624KK,102
14831,624KK,28
14832,624KK,27
14833,624KK,103
14834,624KK,61
14835,624KK,193
14836,624KK,111
14837,624KK,82
14838,624KK,116
14839,624KK,109
14840,624KK,110
14841,624KK,51
14842,624KK,127
14843,624KK,103
14844,624KK,18
14845,624KK,118
14846,624KK,111
14847,624KK,107
14848,624KK,41
14849,624KK,29
14850,624KK,39
14851,624KK,106
14852,624KK,31
14853,624KK,116
14854,624KK,58
14855,624KK,127
14856,624KK,1
14857,624KK,112
14858,624KK,37
14859,624KK,2
14860,624KK,111
14861,624KK,113
14862,624KK,79
14863,624KK,20
14864,624KK,112
14865,624KK,23
14866,624KK,117
14867,624KK,4
14868,624KK,117
14869,624KK,32
14870,624KK,11
14871,624KK,109
14872,624KK,25
14873,624KK,105
14874,624KK,110
14875,624KK,129
14876,624KK,73
14877,624KK,108
14878,624KK,283
14879,624KK,98
14880,624KK,123
14881,624KK,273
14882,624KK,50
14883,624KK,121
14884,624KK,75
14885,624KK,118
14886,624KK,30
14887,624KK,99
14888,624KK,34
14889,624KK,109
14890,624KK,20
14891,624KK,5
14892,624KK,117
14893,624KK,116
14894,624KK,47
14895,624KK,32
14896,624KK,116
14897,624KK,99
14898,624KK,198
14899,624KK,108
14900,624KK,110
14901,624KK,98
14902,624KK,27
14903,624KK,43
14904,624KK,121
14905,624KK,18
14906,624KK,8
14907,624KK,110
14908,624KK,10
14909,624KK,213
14910,624KK,63
14911,624KK,42
14912,624KK,118
14913,624KK,3
14914,624KK,27
14915,624KK,106
14916,624KK,193
14917,624KK,116
14918,624KK,161
14919,624KK,130
14920,724HU,80
14921,724HU,26
14922,724HU,1
14923,724HU,36
14924,724HU,130
14925,724HU,48
14926,724HU,22
14927,724HU,33
14928,724HU,44
14929,724HU,11
14930,724HU,95
14931,724HU,34
14932,724HU,14
14933,724HU,60
14934,724HU,11
14935,724HU,2
14936,724HU,41
14937,724HU,36
14938,724HU,139
14939,724HU,62
14940,724HU,4
14941,724HU,12
14942,724HU,26
14943,724HU,28
14944,724HU,35
14945,724HU,16
14946,724HU,27
14947,724HU,42
14948,724HU,184
