,vehicle,No added edges
12901,471IH,45
12902,471IH,14
12903,471IH,40
12904,471IH,43
12905,471IH,43
12906,471IH,90
12907,471IH,16
12908,471IH,20
12909,471IH,21
12910,471IH,169
12911,471IH,117
12912,471IH,47
12913,471IH,43
12914,471IH,19
12915,471IH,47
12916,471IH,28
12917,471IH,36
12918,471IH,132
12919,471IH,28
12920,471IH,28
12921,471IH,103
12922,471IH,40
12923,471IH,49
12924,471IH,64
12925,471IH,159
12926,471IH,82
12927,471IH,35
12928,471IH,20
12929,471IH,81
12930,471IH,36
12931,471IH,72
12932,471IH,72
12933,471IH,31
12934,471IH,35
12935,471IH,90
12936,471IH,46
12937,471IH,41
12938,471IH,21
12939,471IH,38
12940,471IH,47
12941,471IH,55
12942,471IH,40
12943,471IH,63
12944,471IH,157
12945,471IH,46
12946,471IH,56
12947,471IH,62
12948,471IH,37
12949,471IH,26
12950,471IH,10
12951,471IH,44
12952,471IH,21
12953,471IH,20
12954,471IH,34
12955,471IH,36
12956,471IH,74
12957,471IH,47
12958,471IH,119
12959,471IH,75
12960,471IH,33
12961,471IH,59
12962,471IH,40
12963,471IH,41
12964,471IH,59
12965,471IH,48
12966,471IH,86
12967,471IH,81
12968,471IH,39
12969,471IH,65
12970,471IH,20
12971,471IH,40
12972,471IH,40
12973,471IH,60
12974,471IH,62
12975,471IH,137
12976,471IH,25
12977,471IH,54
12978,471IH,25
12979,471IH,68
12980,471IH,27
12981,471IH,24
12982,471IH,39
12983,471IH,84
12984,471IH,43
12985,471IH,105
12986,471IH,35
12987,471IH,42
12988,471IH,57
12989,471IH,81
12990,471IH,39
12991,471IH,32
12992,471IH,20
12993,471IH,75
12994,471IH,26
12995,471IH,45
12996,471IH,82
12997,471IH,121
12998,471IH,48
12999,471IH,51
13000,471IH,52
13001,471IH,34
13002,471IH,37
13003,471IH,49
13004,471IH,5
13005,471IH,11
13006,471IH,68
13007,471IH,35
13008,471IH,19
13009,471IH,43
13010,471IH,27
13011,471IH,46
13012,471IH,33
13013,471IH,14
13014,471IH,52
13015,471IH,32
13016,471IH,56
13017,471IH,29
13018,471IH,29
13019,471IH,53
13020,471IH,50
13021,471IH,23
13022,471IH,99
13023,471IH,39
13024,471IH,39
13025,471IH,48
13026,471IH,71
13027,471IH,25
13028,471IH,47
13029,471IH,55
13030,471IH,132
13031,471IH,71
13032,471IH,35
13033,471IH,26
13034,471IH,32
13035,471IH,155
13036,471IH,52
13037,471IH,31
13038,471IH,38
13039,471IH,60
13040,471IH,71
13041,471IH,44
13042,471IH,217
13043,471IH,142
13044,471IH,92
13045,471IH,20
13046,471IH,44
13047,471IH,49
13048,471IH,17
13049,471IH,31
13050,471IH,22
13051,471IH,46
13052,471IH,93
13053,471IH,71
13054,471IH,20
13055,471IH,69
13056,471IH,45
13057,471IH,37
13058,471IH,40
13059,471IH,102
13060,471IH,74
13061,471IH,15
13062,471IH,40
13063,471IH,62
13064,471IH,23
13065,471IH,58
13066,471IH,26
13067,471IH,27
13068,471IH,122
13069,471IH,88
13070,471IH,13
13071,471IH,89
13072,471IH,27
13073,471IH,31
13074,471IH,69
13075,471IH,97
13076,471IH,12
13077,471IH,22
13078,471IH,31
13079,471IH,34
13080,471IH,51
13081,471IH,20
13082,471IH,36
13083,471IH,30
13084,471IH,35
13085,471IH,36
13086,471IH,47
13087,471IH,69
13088,471IH,49
13089,471IH,60
13090,471IH,279
13091,471IH,225
13092,471IH,88
13093,471IH,44
13094,471IH,27
13095,471IH,18
13096,471IH,65
13097,471IH,54
13098,471IH,13
13099,471IH,134
13100,471IH,73
13101,471IH,21
13102,471IH,130
13103,471IH,46
13104,471IH,45
13105,471IH,51
13106,471IH,23
13107,471IH,50
13108,471IH,16
13109,471IH,23
13110,471IH,15
13111,471IH,33
13112,471IH,0
13113,471IH,20
13114,471IH,92
13115,471IH,26
13116,471IH,43
13117,471IH,126
13118,471IH,47
13119,471IH,30
13120,471IH,49
13121,471IH,26
13122,471IH,78
13123,471IH,39
13124,471IH,59
13125,471IH,51
13126,471IH,29
13127,471IH,17
13128,471IH,39
13129,471IH,13
13130,471IH,20
13131,471IH,157
13132,471IH,84
13133,471IH,17
13134,471IH,47
13135,471IH,49
13136,471IH,56
13137,471IH,134
13138,471IH,69
13139,471IH,36
13140,471IH,37
13141,471IH,50
13142,471IH,68
13143,471IH,53
13144,471IH,64
13145,471IH,44
13146,471IH,80
13147,471IH,144
13148,471IH,31
13149,471IH,59
13150,471IH,30
13151,471IH,14
13152,471IH,43
13153,471IH,86
13154,471IH,25
13155,471IH,46
13156,471IH,24
13157,471IH,93
13158,471IH,39
13159,471IH,17
13160,471IH,26
13161,471IH,168
13162,471IH,15
13163,471IH,76
13164,471IH,165
13165,471IH,37
13166,471IH,10
13167,471IH,20
13168,471IH,39
13169,471IH,63
13170,471IH,121
13171,471IH,18
13172,471IH,48
13173,471IH,26
13174,471IH,20
13175,471IH,71
13176,471IH,45
13177,471IH,20
13178,471IH,34
13179,471IH,27
13180,471IH,52
13181,471IH,74
13182,471IH,31
13183,471IH,44
13184,471IH,50
13185,471IH,46
13186,471IH,27
13187,471IH,61
13188,471IH,15
13189,471IH,32
13190,471IH,45
13191,471IH,123
13192,471IH,47
13193,471IH,56
13194,471IH,20
13195,471IH,59
13196,471IH,62
13197,471IH,52
13198,471IH,43
13199,471IH,57
13200,471IH,27
13201,471IH,78
13202,471IH,32
13203,471IH,51
13204,471IH,20
13205,471IH,58
13206,471IH,34
13207,471IH,27
13208,471IH,31
13209,471IH,40
13210,471IH,126
13211,471IH,64
13212,471IH,53
13213,471IH,103
13214,471IH,50
13215,471IH,24
13216,471IH,78
13217,471IH,70
13218,471IH,30
13219,471IH,55
13220,471IH,55
13221,471IH,160
13222,471IH,174
13223,471IH,73
13224,471IH,37
13225,471IH,57
13226,471IH,41
13227,471IH,127
13228,471IH,36
13229,471IH,81
13230,471IH,43
13231,471IH,51
13232,471IH,39
13233,471IH,82
13234,471IH,19
13235,471IH,67
13236,471IH,19
13237,471IH,66
13238,471IH,59
13239,471IH,8
13240,471IH,47
13241,471IH,60
13242,471IH,47
13243,471IH,90
13244,471IH,86
13245,471IH,35
13246,471IH,36
13247,471IH,38
13248,471IH,53
13249,471IH,29
13250,471IH,34
13251,471IH,47
13252,471IH,24
13253,471IH,48
13254,471IH,25
13255,471IH,70
13256,471IH,23
13257,471IH,49
13258,471IH,137
13259,471IH,57
13260,471IH,73
13261,471IH,50
13262,471IH,22
13263,471IH,20
13264,471IH,47
13265,471IH,116
13266,471IH,25
13267,471IH,14
13268,471IH,62
13269,471IH,65
13270,471IH,49
13271,471IH,37
13272,471IH,38
13273,471IH,27
13274,471IH,74
13275,471IH,106
13276,471IH,133
13277,471IH,18
13278,471IH,31
13279,471IH,86
13280,471IH,44
13281,471IH,42
13282,471IH,51
13283,471IH,28
13284,471IH,29
13285,471IH,9
13286,471IH,20
13287,471IH,48
13288,471IH,71
13289,471IH,46
13290,471IH,68
13291,471IH,30
13292,471IH,44
13293,471IH,20
13294,471IH,51
13295,471IH,16
13296,471IH,134
13297,471IH,30
13298,471IH,17
13299,471IH,42
13300,471IH,31
13301,471IH,36
13302,471IH,35
13303,471IH,26
13304,471IH,60
13305,471IH,46
13306,471IH,51
13307,471IH,28
13308,471IH,35
13309,471IH,23
13310,471IH,69
13311,471IH,33
13312,471IH,35
13313,471IH,22
13314,471IH,46
13315,471IH,26
13316,471IH,29
13317,471IH,32
13318,471IH,82
13319,471IH,24
13320,471IH,37
13321,471IH,25
13322,471IH,54
13323,471IH,109
13324,471IH,39
13325,471IH,17
13326,471IH,22
13327,471IH,25
13328,471IH,78
13329,471IH,27
13330,471IH,20
13331,471IH,46
13332,471IH,68
13333,471IH,34
13334,471IH,28
13335,471IH,24
13336,471IH,38
13337,471IH,66
13338,471IH,19
13339,471IH,115
13340,471IH,78
13341,471IH,20
13342,471IH,35
13343,471IH,29
13344,471IH,66
13345,471IH,83
13346,471IH,39
13347,471IH,129
13348,471IH,0
13349,471IH,51
13350,471IH,73
13351,471IH,94
13352,471IH,60
13353,471IH,45
13354,471IH,24
13355,471IH,64
13356,471IH,64
13357,471IH,25
13358,471IH,52
13359,471IH,22
13360,471IH,59
13361,471IH,67
13362,471IH,30
13363,471IH,86
13364,471IH,52
13365,471IH,54
13366,471IH,44
13367,471IH,74
13368,471IH,48
13369,471IH,41
13370,471IH,58
13371,471IH,47
13372,471IH,93
13373,471IH,49
13374,471IH,79
13375,471IH,31
13376,471IH,21
13377,471IH,68
13378,471IH,57
13379,471IH,178
13380,471IH,39
13381,471IH,27
13382,471IH,37
13383,471IH,42
13384,471IH,56
13385,471IH,16
13386,471IH,72
13387,471IH,20
13388,471IH,61
13389,471IH,52
13390,471IH,95
13391,471IH,27
13392,471IH,27
13393,471IH,82
13394,471IH,87
13395,471IH,151
13396,471IH,27
13397,471IH,29
13398,471IH,21
13399,471IH,82
13400,471IH,31
13401,471IH,129
13402,471IH,19
13403,471IH,33
13404,471IH,14
13405,471IH,51
13406,471IH,35
13407,471IH,40
13408,471IH,22
13409,471IH,77
13410,471IH,23
13411,471IH,86
13412,471IH,68
13413,471IH,28
13414,471IH,39
13415,471IH,125
13416,471IH,9
13417,471IH,54
13418,471IH,46
13419,471IH,35
13420,471IH,48
13421,471IH,40
13422,471IH,40
13423,471IH,35
13424,471IH,66
13425,471IH,173
13426,471IH,64
13427,471IH,37
13428,471IH,2
13429,471IH,61
13430,471IH,103
13431,471IH,28
13432,471IH,112
13433,471IH,23
13434,471IH,49
13435,471IH,52
13436,471IH,57
13437,471IH,41
13438,471IH,40
13439,471IH,46
13440,471IH,41
13441,471IH,79
13442,471IH,37
13443,471IH,70
13444,471IH,62
13445,471IH,82
13446,471IH,46
13447,471IH,101
13448,471IH,83
13449,471IH,61
13450,471IH,64
13451,471IH,66
13452,471IH,22
13453,471IH,55
13454,471IH,49
13455,471IH,31
13456,471IH,39
13457,471IH,68
13458,471IH,103
13459,471IH,29
13460,471IH,105
13461,471IH,30
13462,471IH,140
13463,471IH,49
13464,471IH,93
13465,471IH,73
13466,580IZ,40
13467,580IZ,64
13468,580IZ,52
13469,580IZ,51
13470,580IZ,47
13471,580IZ,44
13472,580IZ,45
13473,580IZ,84
13474,580IZ,52
13475,580IZ,116
13476,580IZ,89
13477,580IZ,78
13478,580IZ,63
13479,580IZ,50
13480,580IZ,74
13481,580IZ,113
13482,580IZ,87
13483,580IZ,32
13484,580IZ,28
13485,580IZ,60
13486,580IZ,80
13487,580IZ,48
13488,580IZ,62
13489,580IZ,80
13490,580IZ,97
13491,580IZ,13
13492,580IZ,36
13493,580IZ,83
13494,580IZ,104
13495,580IZ,65
13496,580IZ,68
13497,580IZ,45
13498,580IZ,65
13499,580IZ,28
13500,580IZ,85
13501,580IZ,56
13502,580IZ,101
13503,580IZ,72
13504,580IZ,25
13505,580IZ,115
13506,580IZ,54
13507,580IZ,125
13508,580IZ,69
13509,580IZ,149
13510,580IZ,71
13511,580IZ,57
13512,580IZ,126
13513,580IZ,61
13514,580IZ,47
13515,580IZ,153
13516,580IZ,99
13517,580IZ,105
13518,580IZ,117
13519,580IZ,62
13520,580IZ,58
13521,580IZ,100
13522,580IZ,115
13523,580IZ,44
13524,580IZ,103
13525,580IZ,129
13526,580IZ,24
13527,580IZ,76
13528,580IZ,67
13529,580IZ,52
13530,580IZ,64
13531,580IZ,82
13532,580IZ,106
13533,580IZ,77
13534,580IZ,78
13535,580IZ,51
13536,580IZ,63
13537,580IZ,64
13538,580IZ,72
13539,580IZ,78
13540,580IZ,75
13541,580IZ,31
13542,580IZ,35
13543,580IZ,79
13544,580IZ,58
13545,580IZ,40
13546,580IZ,47
13547,580IZ,47
13548,580IZ,118
13549,580IZ,50
13550,580IZ,35
13551,580IZ,126
13552,580IZ,81
13553,580IZ,70
13554,580IZ,51
13555,580IZ,66
13556,580IZ,64
13557,580IZ,123
13558,580IZ,119
13559,580IZ,59
13560,580IZ,51
13561,580IZ,124
13562,580IZ,56
13563,580IZ,80
13564,580IZ,69
13565,580IZ,25
13566,580IZ,64
13567,580IZ,99
13568,580IZ,68
13569,580IZ,124
13570,580IZ,98
13571,580IZ,64
13572,580IZ,80
13573,580IZ,110
13574,580IZ,52
13575,580IZ,38
13576,580IZ,15
13577,580IZ,71
13578,580IZ,69
13579,580IZ,49
13580,580IZ,114
13581,580IZ,70
13582,580IZ,117
13583,580IZ,83
13584,580IZ,105
13585,580IZ,108
13586,580IZ,59
13587,580IZ,33
13588,580IZ,107
13589,580IZ,80
13590,580IZ,68
13591,580IZ,84
13592,580IZ,85
13593,580IZ,103
13594,580IZ,48
13595,580IZ,131
13596,580IZ,78
13597,580IZ,81
13598,580IZ,77
13599,580IZ,50
13600,580IZ,110
13601,580IZ,130
13602,580IZ,125
13603,580IZ,106
13604,580IZ,123
13605,580IZ,43
13606,580IZ,133
13607,580IZ,89
13608,580IZ,73
13609,580IZ,57
13610,580IZ,129
13611,580IZ,106
13612,580IZ,98
13613,580IZ,123
13614,580IZ,68
13615,580IZ,65
13616,580IZ,70
13617,580IZ,64
13618,580IZ,30
13619,580IZ,105
13620,580IZ,64
13621,580IZ,61
13622,580IZ,112
13623,580IZ,30
13624,580IZ,41
13625,580IZ,56
13626,580IZ,62
13627,580IZ,123
13628,580IZ,72
13629,580IZ,27
13630,580IZ,51
13631,580IZ,109
13632,580IZ,98
13633,580IZ,59
13634,580IZ,55
13635,580IZ,256
13636,580IZ,66
13637,580IZ,43
13638,580IZ,107
13639,580IZ,21
13640,580IZ,66
13641,580IZ,79
13642,580IZ,97
13643,580IZ,141
13644,580IZ,71
13645,580IZ,46
13646,580IZ,116
13647,580IZ,61
13648,580IZ,45
13649,580IZ,73
13650,580IZ,52
13651,580IZ,95
13652,580IZ,50
13653,580IZ,14
13654,580IZ,61
13655,580IZ,69
13656,580IZ,67
13657,580IZ,105
13658,580IZ,108
13659,580IZ,83
13660,580IZ,68
13661,580IZ,66
13662,580IZ,70
13663,580IZ,61
13664,580IZ,111
13665,580IZ,164
13666,580IZ,248
13667,580IZ,60
13668,580IZ,108
13669,580IZ,77
13670,580IZ,60
13671,580IZ,101
13672,580IZ,79
13673,580IZ,106
13674,580IZ,86
13675,580IZ,78
13676,580IZ,110
13677,580IZ,68
13678,580IZ,62
13679,580IZ,77
13680,580IZ,71
13681,580IZ,118
13682,580IZ,56
13683,580IZ,131
13684,580IZ,65
13685,580IZ,72
13686,580IZ,107
13687,580IZ,68
13688,580IZ,67
13689,580IZ,63
13690,580IZ,48
13691,580IZ,54
13692,580IZ,74
13693,580IZ,50
13694,580IZ,112
13695,580IZ,76
13696,580IZ,67
13697,580IZ,307
13698,580IZ,77
13699,580IZ,50
13700,580IZ,67
13701,580IZ,103
13702,580IZ,68
13703,580IZ,67
13704,580IZ,78
13705,580IZ,98
13706,580IZ,245
13707,580IZ,113
13708,580IZ,77
13709,580IZ,122
13710,580IZ,59
13711,580IZ,53
13712,580IZ,83
13713,580IZ,77
13714,580IZ,49
13715,580IZ,119
13716,580IZ,120
13717,580IZ,58
13718,580IZ,61
13719,580IZ,66
13720,580IZ,52
13721,580IZ,111
13722,580IZ,72
13723,580IZ,43
13724,580IZ,70
13725,580IZ,101
13726,580IZ,65
13727,580IZ,64
13728,580IZ,84
13729,580IZ,94
13730,580IZ,55
13731,580IZ,118
13732,580IZ,112
13733,580IZ,106
13734,580IZ,72
13735,580IZ,72
13736,580IZ,72
13737,580IZ,75
13738,580IZ,106
13739,580IZ,94
13740,580IZ,104
13741,580IZ,58
13742,580IZ,0
13743,580IZ,65
13744,580IZ,72
13745,580IZ,98
13746,580IZ,111
13747,580IZ,60
13748,580IZ,58
13749,580IZ,60
13750,580IZ,79
13751,580IZ,55
13752,580IZ,60
13753,580IZ,60
13754,580IZ,53
13755,580IZ,78
13756,580IZ,76
13757,580IZ,108
13758,580IZ,91
13759,580IZ,112
13760,580IZ,58
13761,580IZ,195
13762,580IZ,84
13763,580IZ,60
13764,580IZ,68
13765,580IZ,85
13766,580IZ,57
13767,580IZ,75
13768,580IZ,57
13769,580IZ,51
13770,580IZ,70
13771,580IZ,61
13772,580IZ,30
13773,580IZ,110
13774,580IZ,35
13775,580IZ,77
13776,580IZ,53
13777,580IZ,74
13778,580IZ,47
13779,580IZ,84
13780,580IZ,66
13781,580IZ,66
13782,580IZ,64
13783,580IZ,72
13784,580IZ,76
13785,580IZ,40
13786,580IZ,55
13787,580IZ,66
13788,580IZ,79
13789,580IZ,66
13790,580IZ,57
13791,580IZ,51
13792,580IZ,97
13793,580IZ,51
13794,580IZ,95
13795,580IZ,96
13796,580IZ,71
13797,580IZ,98
13798,580IZ,101
13799,580IZ,50
13800,580IZ,68
13801,580IZ,67
13802,580IZ,54
13803,580IZ,71
13804,580IZ,62
13805,580IZ,112
13806,580IZ,92
13807,580IZ,32
13808,580IZ,52
13809,580IZ,59
13810,580IZ,101
13811,580IZ,20
13812,580IZ,78
13813,580IZ,85
13814,580IZ,110
13815,580IZ,97
13816,580IZ,105
13817,580IZ,79
13818,580IZ,26
13819,580IZ,38
13820,580IZ,51
13821,580IZ,62
13822,580IZ,70
13823,580IZ,52
13824,580IZ,81
13825,580IZ,17
13826,580IZ,85
13827,580IZ,28
13828,580IZ,75
13829,580IZ,61
13830,580IZ,78
13831,580IZ,73
13832,580IZ,106
13833,580IZ,123
13834,580IZ,22
13835,580IZ,55
13836,580IZ,100
13837,580IZ,70
13838,580IZ,65
13839,580IZ,63
13840,580IZ,70
13841,580IZ,65
13842,580IZ,160
13843,580IZ,66
13844,580IZ,114
13845,580IZ,81
13846,580IZ,83
13847,580IZ,103
13848,580IZ,116
13849,580IZ,67
13850,580IZ,49
13851,580IZ,130
13852,580IZ,76
13853,580IZ,71
13854,580IZ,71
13855,580IZ,57
13856,580IZ,89
13857,580IZ,93
13858,580IZ,24
13859,580IZ,66
13860,580IZ,67
13861,580IZ,70
13862,580IZ,123
13863,580IZ,58
13864,580IZ,49
13865,580IZ,71
13866,580IZ,104
13867,580IZ,71
13868,580IZ,65
13869,580IZ,42
13870,580IZ,52
13871,580IZ,84
13872,580IZ,67
13873,580IZ,97
13874,580IZ,71
13875,580IZ,52
13876,580IZ,68
13877,580IZ,49
13878,580IZ,57
13879,580IZ,75
13880,580IZ,251
13881,580IZ,102
13882,580IZ,137
13883,580IZ,61
13884,580IZ,50
13885,580IZ,25
13886,580IZ,43
13887,580IZ,61
13888,580IZ,72
13889,580IZ,66
13890,580IZ,69
13891,580IZ,59
13892,580IZ,74
13893,580IZ,125
13894,580IZ,94
13895,580IZ,103
13896,580IZ,61
13897,580IZ,47
13898,580IZ,56
13899,580IZ,43
13900,580IZ,79
13901,580IZ,51
13902,580IZ,47
13903,580IZ,61
13904,580IZ,70
13905,580IZ,24
13906,580IZ,75
13907,580IZ,45
13908,580IZ,110
13909,580IZ,80
13910,580IZ,31
13911,580IZ,83
13912,580IZ,108
13913,580IZ,73
13914,580IZ,38
13915,580IZ,108
13916,580IZ,72
13917,580IZ,92
13918,580IZ,85
13919,580IZ,83
13920,580IZ,114
13921,580IZ,58
13922,580IZ,44
13923,580IZ,83
13924,580IZ,66
13925,580IZ,75
13926,580IZ,68
13927,580IZ,82
13928,580IZ,81
13929,580IZ,68
13930,580IZ,64
13931,580IZ,38
13932,580IZ,107
13933,580IZ,63
13934,580IZ,61
13935,580IZ,74
13936,580IZ,63
13937,580IZ,69
13938,580IZ,109
13939,580IZ,101
13940,580IZ,104
13941,580IZ,75
13942,580IZ,234
13943,580IZ,44
13944,580IZ,74
13945,580IZ,63
13946,580IZ,17
13947,580IZ,64
13948,580IZ,116
13949,580IZ,60
13950,580IZ,69
13951,580IZ,17
13952,580IZ,78
13953,580IZ,111
13954,580IZ,94
13955,580IZ,72
13956,580IZ,78
13957,580IZ,120
13958,580IZ,49
13959,580IZ,54
13960,580IZ,101
13961,580IZ,41
13962,580IZ,119
13963,580IZ,40
13964,580IZ,73
13965,580IZ,62
13966,580IZ,66
13967,580IZ,61
13968,580IZ,43
13969,580IZ,51
13970,580IZ,82
13971,580IZ,83
13972,580IZ,67
13973,580IZ,118
13974,580IZ,113
13975,580IZ,93
13976,580IZ,65
13977,580IZ,74
13978,580IZ,55
13979,580IZ,82
13980,580IZ,66
13981,580IZ,59
13982,580IZ,48
13983,580IZ,40
13984,580IZ,45
13985,580IZ,80
13986,580IZ,31
13987,580IZ,127
13988,580IZ,59
13989,580IZ,48
13990,580IZ,113
13991,580IZ,73
13992,580IZ,77
13993,580IZ,118
13994,580IZ,116
13995,580IZ,43
13996,580IZ,62
13997,580IZ,26
13998,580IZ,64
13999,580IZ,79
14000,580IZ,43
14001,580IZ,34
14002,580IZ,64
14003,580IZ,50
14004,580IZ,107
14005,580IZ,61
14006,580IZ,63
14007,580IZ,105
14008,580IZ,73
14009,580IZ,280
14010,580IZ,187
14011,580IZ,74
14012,580IZ,76
14013,580IZ,89
14014,580IZ,68
14015,580IZ,79
14016,580IZ,61
14017,580IZ,61
14018,580IZ,63
14019,580IZ,119
14020,580IZ,56
14021,580IZ,78
14022,580IZ,20
14023,580IZ,82
14024,580IZ,75
14025,580IZ,80
14026,580IZ,74
14027,580IZ,75
14028,580IZ,90
14029,580IZ,111
14030,580IZ,109
14031,580IZ,68
14032,580IZ,81
14033,580IZ,53
14034,580IZ,138
14035,580IZ,51
14036,580IZ,71
14037,580IZ,68
14038,580IZ,85
14039,580IZ,142
14040,580IZ,118
14041,580IZ,45
14042,580IZ,60
14043,580IZ,80
14044,580IZ,97
14045,580IZ,45
14046,580IZ,187
14047,580IZ,106
14048,580IZ,80
14049,580IZ,80
14050,580IZ,116
14051,580IZ,89
14052,580IZ,62
14053,580IZ,60
14054,580IZ,43
14055,580IZ,39
14056,580IZ,102
14057,580IZ,33
14058,580IZ,88
14059,580IZ,61
14060,580IZ,114
14061,580IZ,50
14062,580IZ,53
14063,580IZ,109
14064,580IZ,62
14065,580IZ,64
14066,580IZ,75
14067,580IZ,47
14068,580IZ,101
14069,580IZ,75
14070,580IZ,78
14071,580IZ,102
14072,580IZ,65
14073,580IZ,59
14074,580IZ,72
14075,580IZ,153
14076,580IZ,71
14077,580IZ,66
14078,580IZ,77
14079,580IZ,62
14080,580IZ,106
14081,580IZ,70
14082,580IZ,70
14083,580IZ,65
14084,580IZ,71
14085,580IZ,127
14086,580IZ,67
14087,580IZ,155
14088,580IZ,125
14089,580IZ,63
14090,580IZ,65
14091,580IZ,65
14092,580IZ,29
14093,580IZ,73
14094,580IZ,51
14095,580IZ,62
14096,580IZ,68
14097,580IZ,58
14098,580IZ,69
14099,580IZ,64
14100,580IZ,47
14101,580IZ,104
14102,580IZ,60
14103,580IZ,113
14104,580IZ,77
14105,580IZ,119
14106,580IZ,126
14107,580IZ,78
14108,580IZ,70
14109,580IZ,49
14110,580IZ,85
14111,580IZ,92
14112,580IZ,85
14113,580IZ,66
14114,580IZ,43
14115,580IZ,29
14116,580IZ,66
14117,580IZ,27
14118,580IZ,33
14119,580IZ,72
14120,580IZ,48
14121,580IZ,45
14122,580IZ,47
14123,580IZ,52
14124,580IZ,9
14125,580IZ,83
14126,580IZ,63
14127,580IZ,60
14128,580IZ,47
14129,580IZ,128
14130,580IZ,73
14131,580IZ,59
14132,580IZ,123
14133,580IZ,26
14134,580IZ,101
14135,580IZ,67
14136,580IZ,72
14137,580IZ,43
14138,580IZ,46
14139,580IZ,54
14140,580IZ,66
14141,580IZ,73
14142,580IZ,61
14143,580IZ,75
14144,580IZ,42
14145,580IZ,101
14146,580IZ,72
14147,580IZ,77
14148,580IZ,69
14149,580IZ,99
14150,580IZ,51
14151,580IZ,147
14152,580IZ,97
14153,580IZ,94
14154,580IZ,51
14155,580IZ,117
14156,580IZ,104
14157,580IZ,59
14158,580IZ,78
14159,580IZ,75
14160,580IZ,43
14161,580IZ,25
14162,580IZ,18
14163,580IZ,71
14164,580IZ,56
14165,580IZ,104
14166,580IZ,70
14167,580IZ,63
14168,580IZ,113
14169,580IZ,62
14170,580IZ,114
14171,580IZ,52
14172,580IZ,37
14173,580IZ,75
14174,580IZ,77
14175,580IZ,66
14176,580IZ,83
14177,580IZ,47
14178,580IZ,45
14179,580IZ,109
14180,580IZ,23
14181,580IZ,58
14182,580IZ,55
14183,580IZ,66
14184,580IZ,102
14185,580IZ,66
14186,580IZ,88
14187,580IZ,30
14188,580IZ,64
14189,580IZ,23
14190,580IZ,75
14191,580IZ,59
14192,580IZ,106
14193,580IZ,81
14194,580IZ,92
14195,580IZ,109
14196,580IZ,105
14197,580IZ,54
14198,580IZ,51
14199,580IZ,64
14200,580IZ,43
14201,580IZ,68
14202,580IZ,58
14203,580IZ,73
14204,580IZ,39
14205,580IZ,67
14206,580IZ,88
14207,580IZ,107
14208,580IZ,70
14209,580IZ,82
14210,580IZ,70
14211,580IZ,31
14212,580IZ,60
14213,580IZ,45
14214,580IZ,109
14215,580IZ,63
14216,580IZ,73
14217,580IZ,64
14218,580IZ,47
14219,580IZ,50
14220,580IZ,77
14221,580IZ,52
14222,580IZ,66
14223,580IZ,98
14224,580IZ,73
14225,580IZ,72
14226,580IZ,259
14227,580IZ,112
14228,580IZ,68
14229,580IZ,54
14230,580IZ,59
14231,580IZ,119
14232,580IZ,34
14233,580IZ,119
14234,580IZ,59
14235,580IZ,306
14236,580IZ,74
14237,580IZ,63
14238,580IZ,110
14239,580IZ,65
14240,580IZ,72
14241,580IZ,120
14242,580IZ,86
14243,580IZ,20
14244,580IZ,104
14245,580IZ,83
14246,580IZ,69
14247,580IZ,70
14248,580IZ,76
14249,580IZ,118
14250,580IZ,28
14251,580IZ,84
14252,580IZ,33
14253,580IZ,29
14254,580IZ,76
14255,580IZ,114
14256,580IZ,105
14257,580IZ,102
14258,580IZ,88
14259,580IZ,23
14260,580IZ,27
14261,580IZ,61
14262,580IZ,134
14263,580IZ,114
14264,580IZ,133
14265,580IZ,94
14266,580IZ,87
14267,580IZ,43
14268,580IZ,42
14269,580IZ,71
14270,580IZ,136
14271,580IZ,69
14272,580IZ,70
14273,580IZ,127
14274,580IZ,58
14275,580IZ,107
14276,580IZ,99
14277,580IZ,106
14278,580IZ,29
14279,580IZ,74
14280,580IZ,77
14281,580IZ,65
14282,580IZ,107
14283,580IZ,28
14284,580IZ,68
14285,580IZ,61
14286,580IZ,114
14287,580IZ,39
14288,580IZ,84
14289,580IZ,79
14290,580IZ,62
14291,580IZ,110
14292,580IZ,40
14293,580IZ,72
14294,580IZ,37
14295,580IZ,61
14296,580IZ,47
14297,580IZ,28
14298,580IZ,38
14299,580IZ,63
14300,580IZ,112
14301,580IZ,23
14302,580IZ,51
14303,580IZ,74
14304,580IZ,49
14305,580IZ,28
14306,580IZ,114
14307,580IZ,54
14308,580IZ,101
14309,580IZ,62
14310,580IZ,26
14311,580IZ,68
14312,580IZ,90
14313,580IZ,73
14314,580IZ,91
14315,580IZ,73
14316,580IZ,32
14317,580IZ,47
14318,580IZ,109
14319,580IZ,53
14320,580IZ,66
14321,580IZ,87
14322,580IZ,108
14323,580IZ,38
14324,580IZ,87
14325,580IZ,96
14326,580IZ,73
14327,580IZ,116
14328,580IZ,79
14329,580IZ,51
14330,580IZ,115
14331,580IZ,251
14332,580IZ,102
14333,580IZ,45
14334,580IZ,115
14335,580IZ,71
14336,580IZ,37
14337,580IZ,75
14338,580IZ,57
14339,580IZ,78
14340,580IZ,66
14341,580IZ,120
14342,580IZ,28
14343,580IZ,80
14344,580IZ,89
14345,580IZ,75
14346,580IZ,55
14347,580IZ,119
14348,580IZ,68
14349,580IZ,68
14350,580IZ,61
14351,580IZ,58
14352,580IZ,20
14353,580IZ,108
14354,580IZ,52
14355,580IZ,70
